NTSB WPR16IA025, Attachment 1 to Cockpit Display – Recorded Flight Data - Specialist’s Factual Report,,,,,,,,,,,,
Operator: Private,,,,,,,,,,,,,
Vehicle ID/Registration: N999VX,,,,,,,,,,,,,
Source of Data: Cirrus SR22T, G1000 MFD SD Card,,,,,,,,,,,,
Date of Event: 11/7/2015,,,,,,,,,,,,,
Location: Paso Robles, California,,,,,,,,,,,,
DATA,,,,,,,,,,,,,
Time,AltGPS,AltMSL,E1 %Pwr,E1 MAP,GndSpd,IAS,Pitch,Roll,HDG,VSpd,LatAc,NormAc,E1 RPM
(PST),(ft wgs),(ft msl),(%),(Hg),(kt),(kt),(deg),(deg),(deg),(fpm),(G),(G),(rpm)
,NUMBER,NUMBER,NUMBER,NUMBER,NUMBER,NUMBER,NUMBER,NUMBER,NUMBER,NUMBER,NUMBER,NUMBER,NUMBER
12:08:28,10667,10779.5,0.87,30.6,186.7,151.5,1.01,0.16,303.6,-42,0,0,2512.4
12:08:29,10666.7,10779.2,0.87,30.59,186.7,151.5,1.08,0.18,303.6,-55.4,0.01,0.01,2513.2
12:08:30,10666.8,10779.3,0.87,30.58,186.7,151.4,1.14,0.2,303.5,-49.9,0,0,2513.2
12:08:31,10667.1,10779.6,0.87,30.57,186.7,151.4,1.24,0.14,303.6,-24,0.01,0.01,2514.1
12:08:32,10667.6,10780.1,0.87,30.55,186.7,151.3,1.27,0.09,303.5,9.5,0,0.01,2513.6
12:08:33,10668.5,10781,0.87,30.55,186.7,151.2,1.21,0.15,303.5,22.2,0,0,2511.1
12:08:34,10669.6,10782.2,0.87,30.54,186.7,151.1,1.16,0.16,303.4,15.7,0,0,2512.4
12:08:35,10670.2,10782.7,0.86,30.46,186.6,151.1,1.1,0.14,303.5,18.2,0,-0.01,2514.3
12:08:36,10670.7,10783.2,0.85,30.5,186.6,151.2,1.09,0.05,303.4,16.5,0,0,2512.5
12:08:37,10671.3,10783.8,0.85,30.54,186.6,151.3,1.04,0.02,303.4,19.5,0,-0.01,2513.6
12:08:38,10671.7,10784.3,0.85,30.52,186.6,151.4,1.02,0.05,303.4,38,-0.01,-0.01,2513
12:08:40,10671.7,10784.2,0.86,30.53,186.7,151.1,0.87,0.01,303.4,49.9,0,0,2512.3
12:08:41,10671.1,10783.7,0.85,30.55,186.7,151.3,0.79,0.04,303.5,56.2,0,-0.01,2512.6
12:08:43,10670,10782.5,0.86,30.55,186.9,151.2,0.78,0.03,303.5,-35.4,0,-0.01,2513.4
12:08:44,10669.2,10781.7,0.86,30.54,187,151.3,0.89,0.04,303.5,-16.9,0,0.01,2512.2
12:08:45,10668.6,10781.2,0.85,30.54,187.1,151.3,0.94,0.11,303.6,-38.9,0,0.01,2513.9
12:08:46,10668.5,10781,0.86,30.51,187.1,151.4,0.94,0.09,303.6,-27.7,0,0.01,2511
12:08:48,10668.9,10781.5,0.86,30.56,187.2,151.7,0.87,0.09,303.5,-9.3,0.01,0.01,2513.9
12:08:49,10669.1,10781.7,0.85,30.51,187.3,151.7,0.82,-0.01,303.5,-8.8,0,0,2513.4
12:08:50,10669.2,10781.7,0.85,30.5,187.4,151.8,0.81,0.02,303.5,-6.6,0,0,2515
12:08:51,10669.3,10781.9,0.85,30.54,187.4,151.8,0.78,0,303.5,-2.8,0,-0.01,2515.3
12:08:52,10668.9,10781.4,0.85,30.52,187.5,151.8,0.79,0.07,303.4,-16.8,0,0,2513.7
12:08:53,10668,10780.5,0.85,30.55,187.6,151.8,0.85,0.1,303.4,-20.1,-0.01,0,2512.9
12:08:54,10668.1,10780.6,0.86,30.57,187.7,152,0.87,0.01,303.5,-7.2,-0.01,0,2511
12:08:55,10668.1,10780.6,0.85,30.56,187.7,152.1,0.85,0.05,303.5,16.8,0,-0.01,2511
12:08:56,10668,10780.5,0.85,30.57,187.8,151.9,0.8,0.07,303.6,-12.7,0,-0.01,2512.8
12:08:57,10667.6,10780.1,0.86,30.61,187.8,152,0.83,0.04,303.5,-17.7,-0.01,0,2514.5
12:08:58,10667.4,10779.6,0.86,30.56,187.9,152.2,0.86,0.03,303.6,-12.9,-0.01,-0.01,2513.9
12:08:59,10667.5,10779.7,0.86,30.58,187.9,152.1,0.86,0.05,303.5,-9.5,0,0,2514.4
12:09:00,10667.5,10779.7,0.86,30.53,188,152.1,0.85,0.02,303.6,-20.5,0,0,2511.9
12:09:01,10667.3,10779.5,0.86,30.56,188.1,152.4,0.86,0.01,303.6,0,0,0,2511.4
12:09:02,10667.4,10779.5,0.86,30.57,188.1,152.7,0.89,0.04,303.6,-8.8,-0.01,0.01,2513.6
12:09:03,10668.4,10780.6,0.86,30.65,188.1,153.6,0.89,0.04,303.8,26.7,0,0.01,2512.3
12:09:04,10668.8,10781,0.86,30.61,188.1,153.6,0.88,0.14,303.9,-4.2,0.01,0.01,2516.6
12:09:05,10669.7,10781.9,0.86,30.61,188.1,153.8,0.89,0.07,303.9,-23.1,0,0.01,2512.3
12:09:06,10670.5,10782.7,0.86,30.69,188,153.8,0.89,0.1,303.8,-3.1,0.01,0,2514.4
12:09:07,10671.3,10783.4,0.86,30.65,188,153.7,0.85,0.07,303.8,44,0.01,0,2513.2
12:09:08,10671.8,10784,0.86,30.57,188,153.7,0.77,-0.04,303.8,70.3,0.01,-0.02,2513.1
12:09:09,10671.5,10783.7,0.86,30.56,188,153.5,0.65,-0.03,303.8,40.7,0,-0.02,2512.8
12:09:10,10671,10783.2,0.86,30.65,188,153.5,0.62,0.02,303.8,13.5,0,-0.02,2511.5
12:09:11,10669.8,10782,0.86,30.59,188.1,153.5,0.58,-0.05,303.8,0.4,0,-0.01,2513.9
12:09:12,10668.5,10780.7,0.86,30.57,188.1,153.6,0.58,0.09,303.8,9.4,0,-0.01,2512.6
12:09:13,10667,10779.2,0.86,30.56,188.2,153.7,0.53,-0.04,303.9,-25.5,0,-0.01,2512.9
12:09:14,10665.3,10777.5,0.86,30.55,188.3,153.7,0.55,0.01,303.8,-80.1,-0.01,0,2513.1
12:09:15,10664.3,10776.5,0.86,30.63,188.4,153.6,0.56,0,303.8,-99.7,0,0.01,2512.5
12:09:17,10661.6,10773.8,0.86,30.57,188.5,153.8,0.65,-0.04,303.8,-65.3,0,0.01,2512.7
12:09:18,10661.1,10773.3,0.86,30.58,188.5,154,0.69,0.12,303.9,-77.9,0,0.01,2513.5
12:09:19,10661.1,10773.3,0.85,30.57,188.6,153.9,0.76,0.14,303.9,-56.6,0,0,2514.6
12:09:20,10661.3,10773.5,0.86,30.57,188.6,154,0.83,0.03,303.8,-23.9,0,0.01,2514.3
12:09:22,10663.1,10775.2,0.86,30.57,188.5,154,0.92,0.01,303.8,9.5,0.01,0.01,2513.6
12:09:23,10664.6,10776.8,0.86,30.58,188.4,154,0.97,0.05,303.8,15.6,0,0.01,2513.2
12:09:24,10665.8,10778,0.86,30.55,188.4,154.1,0.97,-0.03,303.9,42.2,0,0.01,2511.2
12:09:25,10667.1,10779.3,0.85,30.57,188.3,154.2,0.86,-0.07,303.9,68.9,0,-0.02,2512.2
12:09:27,10668.8,10781,0.86,30.58,188.2,154,0.71,0.05,304,50.4,-0.01,-0.02,2512.2
12:09:28,10666.5,10778.7,0.85,30.56,188.1,154.1,0.74,0.12,304,64.4,0,-0.02,2512.9
12:09:29,10665,10777.2,0.85,30.61,188.1,154,0.74,0.09,303.9,24.2,-0.01,-0.01,2513.6
12:09:30,10663.6,10775.8,0.85,30.6,188.1,153.9,0.78,0.05,303.9,-25.6,0,0,2512
12:09:31,10662.5,10774.7,0.85,30.57,188.1,154,0.85,0.07,303.9,-34,-0.01,0,2512.2
12:09:32,10661.5,10773.7,0.86,30.58,188.1,153.9,0.87,0.01,303.9,-40.9,0,0,2512.5
12:09:33,10660,10772.2,0.86,30.58,188,153.8,0.9,-0.01,303.9,-32.9,0,0,2512.4
12:09:34,10661,10773.1,0.86,30.58,188,153.6,0.93,-0.04,303.9,-45.6,0,0,2513.3
12:09:35,10660.9,10773.1,0.86,30.58,187.9,153.4,0.9,-0.02,304,-43.5,0,0,2511.5
12:09:36,10660.4,10772.6,0.86,30.59,187.9,153.3,0.92,0.01,304,-65.1,0,0.01,2512.2
12:09:37,10660.2,10772.4,0.85,30.63,187.9,153.2,0.94,0.02,304,-34.7,0,0.01,2513.2
12:09:38,10660.3,10772.5,0.86,30.57,187.8,153.2,0.94,0.1,304,-24.5,0,0.01,2510.3
12:09:39,10661.5,10773.7,0.86,30.56,187.8,153.1,0.92,0.07,304,9.1,0,0,2512.4
12:09:40,10660.5,10772.7,0.86,30.57,187.8,153,0.88,0.1,303.9,-0.1,0,0,2511.5
12:09:41,10660.4,10772.6,0.86,30.58,187.8,153,0.85,0.01,303.9,1.7,0,0,2514.9
12:09:42,10660.9,10773.1,0.86,30.61,187.8,153.2,0.88,0.11,304,20.5,0.01,0.01,2511.6
12:09:43,10661.9,10774.1,0.85,30.59,187.8,153.2,0.91,0.08,303.9,23.4,0,0,2511
12:09:44,10662.8,10775,0.86,30.62,187.7,152.9,0.91,-0.01,303.8,5,-0.01,0,2511.5
12:09:45,10663.4,10775.6,0.86,30.6,187.7,153,0.82,-0.23,303.8,59.2,0,-0.03,2512.6
12:09:46,10665.1,10777.3,0.86,30.55,187.7,152.8,0.86,0.08,303.9,70.9,-0.01,-0.01,2511.3
12:09:47,10666,10778.2,0.86,30.55,187.7,152.7,0.86,0.05,303.8,46.8,0,0,2511.9
12:09:48,10666.4,10778.6,0.86,30.57,187.7,153,0.83,0.09,303.8,44.8,0,-0.01,2512.6
12:09:49,10666.6,10778.8,0.86,30.59,187.7,152.9,0.89,0.1,303.8,26.6,0,-0.01,2510.2
12:09:50,10666.6,10778.8,0.86,30.57,187.7,152.9,0.9,0.08,303.9,27.2,0,0,2512.3
12:09:51,10667.2,10779.4,0.85,30.57,187.7,152.7,0.88,0.1,304,22.1,0,-0.01,2510.6
12:09:52,10664.9,10777.1,0.85,30.55,187.7,152.6,0.87,0.2,304,-4.8,0.01,0,2511.8
12:09:53,10663.7,10775.9,0.85,30.55,187.7,152.6,0.82,0.08,303.9,-27,0,0,2511.5
12:09:54,10663.4,10775.6,0.86,30.55,187.8,152.5,0.78,0.03,304,-15.5,0,0,2512.2
12:09:55,10662.9,10775.1,0.86,30.59,187.8,152.6,0.76,0.09,303.9,-13.9,0,0,2513
12:09:56,10662.5,10774.7,0.86,30.57,187.8,152.5,0.76,-0.02,303.9,-37,0,-0.01,2513.2
12:09:57,10661.6,10773.8,0.85,30.56,187.9,152.6,0.81,0.15,303.8,-27.5,0,0,2513.9
12:09:58,10662.3,10774.2,0.85,30.54,187.9,152.5,0.89,0.03,303.9,-25.5,-0.01,0.01,2512.8
12:09:59,10663,10774.9,0.85,30.53,188,152.5,0.92,0.08,303.8,8.5,0,0,2511.5
12:10:00,10663.5,10775.4,0.86,30.59,188,152.4,0.94,0.01,303.8,2.6,0,0,2510.8
12:10:01,10664,10775.8,0.86,30.55,187.9,152.5,0.94,0.1,303.9,31.7,0,0,2513.5
12:10:02,10664.2,10776.1,0.85,30.58,187.9,152.4,0.92,0.08,303.9,35.5,-0.01,-0.01,2512.5
12:10:03,10665.1,10777,0.85,30.58,187.9,152.3,0.92,0.11,303.9,9.8,0,0,2510.9
12:10:04,10665.4,10777.3,0.86,30.57,188,152.3,0.88,0.08,303.9,15.4,0,-0.01,2512.6
12:10:05,10665,10776.9,0.85,30.55,188,152.3,0.85,0.08,303.9,30.5,0,-0.01,2512.6
12:10:06,10665.2,10777.1,0.86,30.56,188,152.4,0.81,0.04,304,15.2,0,0,2513.2
12:10:08,10665.6,10777.5,0.85,30.58,188.1,152.7,0.82,0.08,303.9,16.4,0,0,2515
12:10:09,10665.7,10777.5,0.85,30.53,188.1,152.7,0.83,0.05,303.9,12.8,0,0,2513.4
12:10:10,10665.5,10777.4,0.86,30.55,188.1,152.9,0.86,-0.01,303.9,7.7,0.01,0.01,2511.6
12:10:11,10666.3,10778.1,0.85,30.58,188.1,153.1,0.82,0.1,303.9,17.1,0,0,2512.7
12:10:12,10666.7,10778.6,0.85,30.58,188.1,153.2,0.77,0.12,303.9,33.3,0,0,2514
12:10:13,10666.9,10778.8,0.85,30.57,188.1,153.2,0.67,0.11,304,25.8,0,-0.03,2512.5
12:10:14,10666.4,10778.3,0.86,30.57,188.1,153.3,0.68,0.13,304.1,5.5,-0.01,0,2513.2
12:10:15,10666.3,10778.1,0.85,30.58,188.2,153.6,0.69,0.18,304.1,-8.3,0,0,2512.2
12:10:16,10665.7,10777.6,0.86,30.58,188.2,153.6,0.71,-0.08,304.2,-17.5,0,-0.01,2513.5
12:10:17,10664.6,10776.4,0.86,30.6,188.2,154.2,0.73,0.09,304.4,-38.6,0,0,2511.6
12:10:18,10663.8,10775.7,0.86,30.6,188.2,153.5,0.79,0.09,304.3,-62.7,-0.01,-0.01,2512.3
12:10:19,10663.3,10775.1,0.86,30.58,188.2,153.6,0.79,0.1,304.3,-47,0,0,2513.7
12:10:20,10662.9,10774.8,0.85,30.64,188.2,153.9,0.83,0.04,304.4,-49.8,0,0.02,2513.7
12:10:21,10662.2,10774.1,0.86,30.55,188.2,153.9,0.87,0.04,304.4,-35.2,0,0.02,2514.1
12:10:22,10662.1,10774,0.86,30.55,188.1,154,0.88,0.15,304.4,-29.2,0,0.01,2513
12:10:23,10663.1,10775,0.86,30.55,188.1,153.7,0.83,0.43,304.5,2.5,0,0.02,2514.3
12:10:24,10663.6,10775.5,0.86,30.61,188.1,153.5,0.77,0.04,304.5,-1.4,0.01,-0.01,2512.8
12:10:25,10663.7,10775.6,0.86,30.57,188.1,153.3,0.79,0.01,304.4,14.6,0,0.01,2512.8
12:10:26,10663.7,10775.5,0.86,30.61,188.1,153.5,0.74,-0.07,304.3,16,0,0,2512.2
12:10:27,10664.1,10776,0.86,30.6,188.1,153.4,0.67,0.04,304.4,13.7,-0.01,-0.01,2512.6
12:10:28,10663.3,10775.2,0.86,30.61,188.1,153.7,0.75,-0.13,304.6,16.2,-0.01,0,2513.6
12:10:29,10662.4,10774.2,0.86,30.6,188.1,154.1,0.74,0.11,304.6,4.1,-0.01,-0.01,2512.9
12:10:30,10662.3,10774.1,0.85,30.65,188.1,153.6,0.68,-0.02,304.5,-8.3,-0.01,-0.01,2512
12:10:31,10661.7,10773.5,0.86,30.59,188.1,153.6,0.82,0.05,304.3,-18.7,0,0.08,2513
12:10:32,10661.2,10773.1,0.86,30.6,188.1,153.7,0.85,-0.09,304.7,-41.1,0.02,0.02,2511.9
12:10:33,10660.3,10772.2,0.86,30.54,188.1,153.5,0.86,0.01,304.5,-51.4,-0.01,-0.01,2511.3
12:10:34,10660.3,10772.2,0.86,30.57,188,153.3,0.85,0.18,304.5,-34.4,0,-0.04,2510.3
12:10:35,10660.6,10772.5,0.86,30.55,188,153.1,1.09,-0.08,304.3,-37.1,0.01,0.07,2512.5
12:10:36,10661.2,10773.1,0.86,30.57,187.9,153.6,1.01,-0.6,304.4,-1.4,0,0.01,2511.3
12:10:37,10661.8,10773.7,0.86,30.58,187.8,153.9,1.05,-0.51,304.3,27.2,-0.01,0.02,2511.6
12:10:38,10662.8,10774.7,0.86,30.59,187.7,154,0.98,-0.41,304.4,23.8,0.02,0.04,2514.2
12:10:39,10664.7,10776.5,0.86,30.56,187.6,153.6,0.86,0.24,304.2,33.1,0,-0.01,2512
12:10:40,10665.2,10777.1,0.86,30.54,187.6,153.8,0.83,-0.04,304.4,34.9,0,-0.03,2510.3
12:10:41,10664.7,10776.5,0.85,30.56,187.5,153,0.9,-0.04,304,26.3,-0.01,0.01,2511.3
12:10:42,10664.5,10776.4,0.86,30.55,187.5,152.9,0.86,0,304,41.3,0,0,2512
12:10:44,10664,10775.9,0.86,30.6,187.5,153.9,0.85,0.13,304.4,22.7,0,0.02,2513.5
12:10:45,10663.5,10775.4,0.86,30.61,187.4,153.6,0.77,0.01,304.2,-17,0,0,2513.1
12:10:46,10663.3,10775.2,0.86,30.62,187.4,153.4,0.77,0.13,304.1,-40.6,0.01,-0.02,2513.4
12:10:47,10663.3,10775.2,0.85,30.6,187.4,152.9,0.82,0.15,304,-19.8,0.01,0.01,2512.6
12:10:48,10663.2,10775.1,0.86,30.58,187.4,153.1,0.83,0.2,304,25.7,-0.02,-0.01,2510.8
12:10:49,10663,10774.8,0.85,30.6,187.4,153.1,0.78,0.02,304,15.7,0,0,2513.8
12:10:50,10662.6,10774.5,0.85,30.58,187.5,153,0.77,0.05,303.9,-1,-0.01,0,2511.2
12:10:51,10662.8,10774.7,0.86,30.58,187.5,152.7,0.77,0.29,303.9,-26.4,-0.01,0,2508.8
12:10:53,10662.4,10774.3,0.86,30.56,187.5,152.6,0.8,0.01,303.9,-22,0.01,0,2512
12:10:54,10661.7,10773.5,0.85,30.57,187.7,152.5,0.82,-0.02,303.7,-36.5,0,0.01,2513.8
12:10:55,10661.7,10773.6,0.85,30.56,187.7,152.5,0.81,0.01,303.8,-11,0,0,2512.6
12:10:56,10661.9,10773.8,0.86,30.59,187.7,152.7,0.85,-0.04,303.7,-2.2,0,0.01,2513.4
12:10:57,10661.8,10773.7,0.86,30.59,187.7,152.8,0.83,-0.08,303.8,-5.2,0,0,2513.1
12:10:58,10662.1,10773.7,0.85,30.56,187.7,152.9,0.89,0.14,303.8,27.7,0,0,2513.6
12:10:59,10663.1,10774.7,0.85,30.55,187.7,152.9,0.89,0.14,303.8,38.1,0,0,2513.6
12:11:00,10663.7,10775.3,0.86,30.6,187.7,152.9,0.87,0.2,303.9,42.4,0,-0.01,2512.4
12:11:01,10664.2,10775.8,0.86,30.62,187.7,153,0.83,0.04,303.9,18.7,0,0,2513.4
12:11:02,10664.7,10776.2,0.86,30.6,187.7,153,0.81,0.15,303.9,28.1,0.01,0,2514
12:11:03,10665.6,10777.2,0.86,30.58,187.7,153,0.79,0.18,303.9,27.5,0.01,0,2511.4
12:11:04,10665.7,10777.3,0.86,30.59,187.7,153,0.79,0.2,303.9,-0.7,0,0,2513.6
12:11:05,10665.5,10777,0.86,30.6,187.7,152.7,0.78,0,303.9,-2.7,0,-0.01,2512.7
12:11:06,10665.2,10776.8,0.86,30.57,187.7,152.7,0.81,0,303.9,27.5,0,0.01,2514.2
12:11:07,10665.4,10777,0.85,30.55,187.7,152.8,0.71,0.05,303.9,31.9,0,-0.01,2514.4
12:11:08,10665.4,10777,0.86,30.62,187.7,152.7,0.69,0.1,303.8,30.6,0,0,2514.7
12:11:09,10664.5,10776.1,0.86,30.59,187.8,152.7,0.64,0.13,303.8,5.9,-0.01,-0.02,2511.8
12:11:10,10664.2,10775.8,0.86,30.58,187.9,152.7,0.62,0.08,303.9,18.3,0,-0.01,2513.1
12:11:11,10664.3,10775.8,0.86,30.59,187.9,152.7,0.65,-0.02,303.9,-7.6,-0.01,-0.01,2514.7
12:11:13,10663.7,10775.3,0.86,30.64,188.1,152.8,0.65,0.21,304,-22.9,0,0,2513.1
12:11:14,10663.4,10775,0.86,30.53,188.1,152.9,0.66,0.16,304.1,-32.6,0.01,0,2511.6
12:11:15,10663.8,10775.4,0.86,30.57,188.1,152.9,0.71,0.2,304.2,-16.6,0,0,2513.9
12:11:16,10663.4,10775,0.86,30.59,188.2,153,0.71,0.14,304.2,-34.8,0,0,2514.9
12:11:17,10662.9,10774.5,0.86,30.61,188.2,153,0.73,0.13,304.2,-14.7,0,0,2514.7
12:11:18,10663,10774.6,0.86,30.55,188.2,153.3,0.76,0.14,304.3,-21.7,0,0,2513.5
12:11:19,10663.2,10774.7,0.86,30.54,188.2,152.9,0.77,0.14,304.3,-27.3,0,-0.01,2513.7
12:11:21,10662.8,10774.4,0.86,30.59,188.3,152.9,0.79,0.14,304.2,11.9,0,0.01,2512.2
12:11:22,10662.6,10774.2,0.86,30.56,188.3,153.1,0.77,0.08,304.3,14,0.01,-0.01,2513.7
12:11:23,10663.1,10774.6,0.86,30.56,188.3,152.9,0.76,0.09,304.2,0.5,0,0.01,2513.4
12:11:24,10663,10774.6,0.86,30.61,188.3,153,0.76,-0.11,304.2,-8.8,-0.01,-0.02,2510.5
12:11:25,10662.8,10774.4,0.86,30.59,188.3,153.3,0.8,-0.01,304.2,5.3,0,0.01,2513
12:11:26,10662.8,10774.4,0.86,30.54,188.4,153.2,0.79,-0.02,304.1,-7,0,-0.01,2512.9
12:11:27,10663.5,10775,0.86,30.55,188.4,153.2,0.8,0.1,304.1,7.5,-0.01,0.01,2511.2
12:11:28,10663.3,10774.9,0.86,30.59,188.4,153.1,0.79,0.08,304,-12.5,0,0,2512
12:11:29,10662.7,10774.3,0.85,30.61,188.3,153.5,0.83,0.15,304.1,-11.2,0,0.01,2512.7
12:11:30,10662.9,10774.5,0.86,30.6,188.3,153.2,0.82,-0.01,304.1,-23.3,0,0,2511.2
12:11:31,10663.2,10774.7,0.86,30.56,188.3,153.5,0.83,0.19,304.1,-6.4,0,0,2511.8
12:11:32,10663.5,10775.1,0.86,30.58,188.3,153.5,0.8,0.01,304.2,25.1,0,0,2513.1
12:11:33,10663.5,10775,0.86,30.65,188.3,153.4,0.78,-0.14,304.1,6.1,0.01,-0.01,2513
12:11:34,10663.8,10775.3,0.86,30.6,188.3,153.4,0.73,0.02,304.1,30.5,0,0,2512.7
12:11:35,10664.4,10776,0.86,30.61,188.3,153.4,0.67,0.03,304,32,0,-0.01,2511.7
12:11:36,10664.3,10775.8,0.86,30.61,188.3,153.8,0.6,0.16,304.1,16.2,-0.01,-0.02,2511.5
12:11:37,10663.8,10775.4,0.86,30.57,188.3,153.6,0.63,-0.03,304.1,10,0,0.02,2513.8
12:11:38,10663.3,10774.9,0.85,30.54,188.3,153.8,0.62,-0.07,304.1,-17.6,0,-0.01,2514.5
12:11:39,10663.5,10775.1,0.86,30.61,188.4,153.7,0.67,0.12,304,-41.6,0,0,2512.8
12:11:40,10663.1,10774.7,0.86,30.62,188.4,153.7,0.73,0,303.9,-27.5,0,0,2513.8
12:11:41,10662.2,10773.8,0.86,30.57,188.4,153.8,0.75,0.02,304,-15.8,0,0.01,2512.3
12:11:42,10662.1,10773.7,0.86,30.57,188.4,153.6,0.77,0.04,303.9,-19.9,0,0,2510.6
12:11:43,10662,10773.6,0.86,30.55,188.4,153.8,0.77,0,304,-7.1,0,0,2512.5
12:11:44,10661.7,10773.3,0.86,30.55,188.3,153.7,0.87,0.31,303.9,-28.1,-0.01,0.02,2512.6
12:11:45,10661.3,10772.9,0.86,30.6,188.3,153.5,0.85,-0.03,303.9,-5.3,0,0.01,2514.1
12:11:47,10661.3,10772.9,0.86,30.56,188.3,153.6,0.85,0,303.8,-14,0,0.01,2512.6
12:11:48,10662.2,10773.8,0.86,30.62,188.2,153.5,0.85,0.03,303.8,0.4,-0.01,0,2512.4
12:11:49,10662.4,10774,0.87,30.59,188.2,153.3,0.83,-0.07,303.7,20.5,0.01,0,2511.8
12:11:50,10662.7,10774.3,0.86,30.59,188.2,153.4,0.81,-0.11,303.7,30.6,0,0,2512.2
12:11:51,10663.5,10775.1,0.86,30.6,188.2,153.4,0.78,0.07,303.7,37.2,0,0,2511.6
12:11:52,10663.4,10775,0.86,30.58,188.2,153.2,0.74,0.08,303.7,36.5,0,-0.01,2512.7
12:11:53,10663.3,10774.9,0.86,30.56,188.2,153.2,0.71,0.09,303.7,14.5,0,-0.01,2513.8
12:11:54,10663.4,10775,0.86,30.61,188.3,153.3,0.68,0.01,303.7,12.1,0,0,2511.7
12:11:55,10663.3,10774.9,0.86,30.6,188.3,153.3,0.68,-0.04,303.6,13.2,0,0,2511.4
12:11:56,10663.2,10774.7,0.86,30.61,188.3,153.3,0.66,0.02,303.7,-2.6,0,-0.01,2513.4
12:11:58,10662.5,10773.8,0.86,30.59,188.4,153.4,0.69,-0.05,303.6,-31.1,0,0,2512.1
12:11:59,10662.3,10773.6,0.86,30.57,188.4,153.4,0.7,-0.07,303.7,-40.6,0,0.01,2512.5
12:12:00,10662.3,10773.6,0.85,30.63,188.5,153.8,0.75,-0.16,303.8,-14.7,0.01,0,2510.9
12:12:01,10662.4,10773.7,0.86,30.61,188.5,153.5,0.74,-0.02,303.7,2.7,0,-0.02,2508.2
12:12:02,10662.5,10773.8,0.86,30.61,188.5,153.7,0.7,0.09,303.8,0.2,-0.01,0,2512.2
12:12:03,10663.3,10774.6,0.86,30.57,188.5,153.8,0.67,0.09,303.8,-12.4,-0.01,-0.02,2513.2
12:12:04,10662.8,10774.1,0.86,30.55,188.5,153.9,0.71,0.21,303.9,-5.5,-0.01,-0.01,2511.7
12:12:05,10662.9,10774.2,0.86,30.58,188.5,154.2,0.76,-0.09,304,4.6,0,0.01,2512.7
12:12:06,10663.1,10774.4,0.86,30.57,188.5,154.3,0.71,0.02,304.1,29.9,0,0,2513
12:12:07,10663,10774.3,0.86,30.62,188.5,154.2,0.68,-0.02,304.2,-3.9,0.01,0,2509.8
12:12:08,10662.8,10774.1,0.86,30.56,188.5,154.3,0.71,0.04,304.3,-23.1,0.01,0.01,2511.8
12:12:09,10662.4,10773.7,0.86,30.6,188.5,154.2,0.75,0.05,304.2,-19.7,0,0,2512.1
12:12:10,10662.5,10773.8,0.86,30.6,188.5,154.2,0.77,0.03,304.3,-8.6,0,0,2512.8
12:12:11,10662.2,10773.5,0.86,30.63,188.5,154.1,0.77,-0.07,304.2,8.8,0,-0.01,2512
12:12:12,10661.9,10773.2,0.85,30.56,188.4,154,0.75,-0.01,304.2,-21.1,0,-0.01,2512.7
12:12:13,10661.3,10772.6,0.86,30.61,188.4,154.3,0.78,0.04,304.3,12.1,0,0,2511.2
12:12:14,10660.9,10772.2,0.85,30.6,188.4,154.1,0.76,0,304.3,6,0,0,2513.2
12:12:15,10661,10772.4,0.86,30.58,188.4,154.2,0.75,0.03,304.3,-1,0,0,2514.7
12:12:16,10660.2,10771.5,0.86,30.55,188.4,154.1,0.75,-0.07,304.3,-15.3,0,0.01,2512
12:12:17,10660.3,10771.6,0.86,30.6,188.4,154.2,0.75,-0.13,304.2,-13,0,0,2510.1
12:12:18,10660.3,10771.6,0.86,30.58,188.4,154.2,0.75,-0.07,304.2,-28.3,0,0,2511.4
12:12:19,10660.3,10771.6,0.86,30.56,188.4,154,0.74,-0.02,304.2,-32.3,0,0.01,2514.9
12:12:20,10660.4,10771.7,0.86,30.56,188.4,154,0.75,-0.02,304.2,-7.7,0,0.01,2512.9
12:12:21,10660.3,10771.6,0.86,30.57,188.4,154,0.77,0.09,304.2,6.4,0,0,2511.3
12:12:22,10660.6,10771.9,0.86,30.54,188.4,154,0.76,0.01,304.2,14.1,0.01,0,2513.4
12:12:23,10660.2,10771.5,0.86,30.55,188.4,153.9,0.74,-0.09,304.2,30.5,0,0,2512.2
12:12:24,10660.1,10771.4,0.86,30.53,188.4,153.8,0.69,-0.03,304.2,-8.7,0,0,2510.5
12:12:26,10659.8,10771.1,0.86,30.59,188.4,154,0.69,0.02,304.2,-11.4,0,0,2510.9
12:12:27,10660.3,10771.6,0.86,30.57,188.4,154.1,0.69,0.03,304.2,-12.1,0,0.01,2511.9
12:12:28,10660.3,10771.6,0.86,30.58,188.4,154.3,0.71,0.04,304.2,-0.6,0,0,2512.5
12:12:29,10660.8,10772,0.86,30.57,188.4,154.3,0.73,0.11,304.2,-7,0,0,2513.8
12:12:30,10660.9,10772.2,0.85,30.61,188.3,154.3,0.75,0.11,304.3,-22,0,0,2510.2
12:12:31,10661.3,10772.6,0.86,30.6,188.3,154.4,0.75,0,304.3,8.2,-0.01,-0.01,2509.8
12:12:32,10661.6,10772.9,0.86,30.59,188.3,154.6,0.74,0.05,304.3,14.3,0,-0.01,2512.8
12:12:33,10661.5,10772.8,0.85,30.62,188.2,154.5,0.69,0.14,304.3,10.5,0,-0.01,2509.5
